lon_min,lat_min,lon_max,lat_max,value
15.0,37.5,17.5,40.0,85.42334952171791
20.0,37.5,22.5,40.0,40.708248206087205
22.5,37.5,25.0,40.0,11.306675769727917
25.0,37.5,27.5,40.0,3.9500039075853692
27.5,37.5,30.0,40.0,14.131667289296843
30.0,37.5,32.5,40.0,20.875086716115106
32.5,37.5,35.0,40.0,9.881642513263955
35.0,37.5,37.5,40.0,9.636658465257142
37.5,37.5,40.0,40.0,3.8716601613433568
40.0,37.5,42.5,40.0,8.606612305363797
42.5,37.5,45.0,40.0,7.633331014616942
45.0,37.5,47.5,40.0,4.520014255906972
47.5,37.5,50.0,40.0,77.48159991734735
55.0,37.5,57.5,40.0,9.135009511256953
62.5,37.5,65.0,40.0,42.90656361231959
65.0,37.5,67.5,40.0,159.53840910045358
67.5,37.5,70.0,40.0,167.05140776229803
75.0,37.5,77.5,40.0,12.53333882978768
100.0,37.5,102.5,40.0,25.02841721531911
102.5,37.5,105.0,40.0,2.025005431867271
105.0,37.5,107.5,40.0,145.29466805670688
107.5,37.5,110.0,40.0,20.294895807609805
110.0,37.5,112.5,40.0,11.626690884656455
112.5,37.5,115.0,40.0,13.163327622444513
115.0,37.5,117.5,40.0,630.1756031052204
117.5,37.5,120.0,40.0,11.570054662281336
120.0,37.5,122.5,40.0,120.06820750001805
125.0,37.5,127.5,40.0,12.31003276300794
140.0,37.5,142.5,40.0,225.17868803363774
-125.0,40.0,-122.5,42.5,4.6016706814692725
-122.5,40.0,-120.0,42.5,4.473330842812629
-112.5,40.0,-110.0,42.5,8.524955879801496
-105.0,40.0,-102.5,42.5,8.344991004155986
-102.5,40.0,-100.0,42.5,4.714987440179243
-100.0,40.0,-97.5,42.5,12.639985915897341
-97.5,40.0,-95.0,42.5,384.40344286766606
-95.0,40.0,-92.5,42.5,53.49677071049314
-92.5,40.0,-90.0,42.5,36.188333054311784
-90.0,40.0,-87.5,42.5,69.05342264718638
-87.5,40.0,-85.0,42.5,81.18003873224507
-85.0,40.0,-82.5,42.5,100.7966777034892
-82.5,40.0,-80.0,42.5,268.84918608744636
-80.0,40.0,-77.5,42.5,41.23003052955187
-77.5,40.0,-75.0,42.5,73.01481010036366
-75.0,40.0,-72.5,42.5,303.9401563835404
-72.5,40.0,-70.0,42.5,24.45511325410496
-10.0,40.0,-7.5,42.5,321.77452411853824
-7.5,40.0,-5.0,42.5,14.683341878351484
-5.0,40.0,-2.5,42.5,21.015023079946673
-2.5,40.0,0.0,42.5,17.89336768521025
0.0,40.0,2.5,42.5,162.25511599912295
7.5,40.0,10.0,42.5,4.009982351920598
12.5,40.0,15.0,42.5,134.68989767550033
15.0,40.0,17.5,42.5,116.57959198860817
20.0,40.0,22.5,42.5,31.35326007869071
22.5,40.0,25.0,42.5,39.96501221621213
25.0,40.0,27.5,42.5,25.488269589947663
27.5,40.0,30.0,42.5,197.97127688207058
30.0,40.0,32.5,42.5,30.783106312277823
32.5,40.0,35.0,42.5,13.693324230272083
35.0,40.0,37.5,42.5,105.37962668537739
37.5,40.0,40.0,42.5,2.7366654214063146
40.0,40.0,42.5,42.5,5.705005088258645
42.5,40.0,45.0,42.5,16.361727361488533
45.0,40.0,47.5,42.5,11.683356649671396
47.5,40.0,50.0,42.5,43.43000442299831
60.0,40.0,62.5,42.5,118.905257227672
67.5,40.0,70.0,42.5,140.5794128467728
70.0,40.0,72.5,42.5,108.45636673457716
72.5,40.0,75.0,42.5,3.8716601613433568
75.0,40.0,77.5,42.5,8.460035811571743
80.0,40.0,82.5,42.5,2.1566727211641137
82.5,40.0,85.0,42.5,5.868332710703157
85.0,40.0,87.5,42.5,16.746677315966735
107.5,40.0,110.0,42.5,31.745088390244405
110.0,40.0,112.5,42.5,35.59491667605732
112.5,40.0,115.0,42.5,29.453311348799616
115.0,40.0,117.5,42.5,18.418279251052013
117.5,40.0,120.0,42.5,62.69169528569785
120.0,40.0,122.5,42.5,280.42665790593037
122.5,40.0,125.0,42.5,179.4448693135338
125.0,40.0,127.5,42.5,26.90169154991679
127.5,40.0,130.0,42.5,2.2383291467264144
140.0,40.0,142.5,42.5,46.07829943228228
-125.0,42.5,-122.5,45.0,4.94667645694517
-122.5,42.5,-120.0,45.0,30.65849463589541
-117.5,42.5,-115.0,45.0,202.87215756799753
-112.5,42.5,-110.0,45.0,7.959971488186056
-105.0,42.5,-102.5,45.0,6.251638949287212
-100.0,42.5,-97.5,45.0,6.630003563976743
-97.5,42.5,-95.0,45.0,32.698350186978246
-95.0,42.5,-92.5,45.0,27.270004251193996
-92.5,42.5,-90.0,45.0,88.39813111026763
-90.0,42.5,-87.5,45.0,88.95007776418493
-87.5,42.5,-85.0,45.0,34.27503020790016
-85.0,42.5,-82.5,45.0,64.84192179005674
-82.5,42.5,-80.0,45.0,41.98830437069353
-80.0,42.5,-77.5,45.0,96.15367212555839
-77.5,42.5,-75.0,45.0,26.34327772677011
-75.0,42.5,-72.5,45.0,18.1633128511246
-72.5,42.5,-70.0,45.0,43.655008995844014
-67.5,42.5,-65.0,45.0,7.753302674607312
-7.5,42.5,-5.0,45.0,8.301635041701843
-5.0,42.5,-2.5,45.0,11.548332367094531
-2.5,42.5,0.0,45.0,105.06008802467886
0.0,42.5,2.5,45.0,340.89706526935436
2.5,42.5,5.0,45.0,172.42793474793814
5.0,42.5,7.5,45.0,52.67497369968521
10.0,42.5,12.5,45.0,241.91206602325576
12.5,42.5,15.0,45.0,18.966780283769822
15.0,42.5,17.5,45.0,48.214908345473646
17.5,42.5,20.0,45.0,32.048381919160306
20.0,42.5,22.5,45.0,102.34824889330446
22.5,42.5,25.0,45.0,46.72659873667408
25.0,42.5,27.5,45.0,55.35003173218206
27.5,42.5,30.0,45.0,23.728440660831325
40.0,42.5,42.5,45.0,6.909975395771426
42.5,42.5,45.0,45.0,133.17514760341453
45.0,42.5,47.5,45.0,16.146576493792054
50.0,42.5,52.5,45.0,108.61661990481639
57.5,42.5,60.0,45.0,4.223306066779742
67.5,42.5,70.0,45.0,11.79170224184702
70.0,42.5,72.5,45.0,3.47000339217243
72.5,42.5,75.0,45.0,41.76335458801964
75.0,42.5,77.5,45.0,4.868332710703157
80.0,42.5,82.5,45.0,162.17660170126123
82.5,42.5,85.0,45.0,2.495008824039701
87.5,42.5,90.0,45.0,3.2383439180463256
112.5,42.5,115.0,45.0,4.328353750954989
115.0,42.5,117.5,45.0,36.13185502134786
117.5,42.5,120.0,45.0,28.033358839213633
120.0,42.5,122.5,45.0,105.54153404772285
122.5,42.5,125.0,45.0,100.08001270966815
125.0,42.5,127.5,45.0,123.69638391115745
127.5,42.5,130.0,45.0,17.266662029233885
130.0,42.5,132.5,45.0,7.786691056460768
140.0,42.5,142.5,45.0,2.3733238866634565
142.5,42.5,145.0,45.0,83.9780542490181
-125.0,45.0,-122.5,47.5,26.593386835614638
-120.0,45.0,-117.5,47.5,14.303348319087718
-117.5,45.0,-115.0,47.5,12.764998303913785
-115.0,45.0,-112.5,47.5,5.570025119641514
-112.5,45.0,-110.0,47.5,4.620021212056145
-110.0,45.0,-107.5,47.5,3.2383291467264144
-105.0,45.0,-102.5,47.5,2.369996436023257
-102.5,45.0,-100.0,47.5,2.2633345785936854
-100.0,45.0,-97.5,47.5,5.636658465257142
-97.5,45.0,-95.0,47.5,20.948290630199494
-95.0,45.0,-92.5,47.5,19.128339838656643
-92.5,45.0,-90.0,47.5,10.018350530586872
-90.0,45.0,-87.5,47.5,9.254966399927412
-85.0,45.0,-82.5,47.5,5.363341534742858
-82.5,45.0,-80.0,47.5,16.49333986061356
-80.0,45.0,-77.5,47.5,2.4983362746799003
-77.5,45.0,-75.0,47.5,6.518300978521097
-75.0,45.0,-72.5,47.5,30.241557493235064
-72.5,45.0,-70.0,47.5,32.566697669001314
-65.0,45.0,-62.5,47.5,9.398329318530728
-2.5,45.0,0.0,47.5,136.47962934641873
0.0,45.0,2.5,47.5,48.62496283595067
2.5,45.0,5.0,47.5,74.33832133155568
5.0,45.0,7.5,47.5,241.33344497404505
7.5,45.0,10.0,47.5,66.98810616243043
10.0,45.0,12.5,47.5,102.83178554383278
12.5,45.0,15.0,47.5,26.541692237134043
15.0,45.0,17.5,47.5,102.5382804536822
17.5,45.0,20.0,47.5,71.39167441725033
20.0,45.0,22.5,47.5,106.1648974817391
22.5,45.0,25.0,47.5,63.19838496772411
25.0,45.0,27.5,47.5,21.61165303338987
27.5,45.0,30.0,47.5,73.1566579498442
30.0,45.0,32.5,47.5,3.3700112073431683
32.5,45.0,35.0,47.5,29.070059900387378
37.5,45.0,40.0,47.5,46.079829272724965
40.0,45.0,42.5,47.5,33.2600218992734
42.5,45.0,45.0,47.5,5.360014084102659
47.5,45.0,50.0,47.5,11.638371742643017
52.5,45.0,55.0,47.5,3.9900176480794016
72.5,45.0,75.0,47.5,5.356686633462459
80.0,45.0,82.5,47.5,8.468374447598194
82.5,45.0,85.0,47.5,13.178365473711096
85.0,45.0,87.5,47.5,4.790003735781056
95.0,45.0,97.5,47.5,2.134994739937042
120.0,45.0,122.5,47.5,23.23328841870034
122.5,45.0,125.0,47.5,42.818321846968615
125.0,45.0,127.5,47.5,150.1566431785243
127.5,45.0,130.0,47.5,15.150003048563804
130.0,45.0,132.5,47.5,14.831675963489147
132.5,45.0,135.0,47.5,9.24004242411229
-125.0,47.5,-122.5,50.0,32.288226135009495
-120.0,47.5,-117.5,50.0,5.508318626600499
-117.5,47.5,-115.0,50.0,13.503362231386063
-105.0,47.5,-102.5,50.0,2.3666689853830576
-102.5,47.5,-100.0,50.0,4.6016706814692725
-100.0,47.5,-97.5,50.0,4.131667289296843
-97.5,47.5,-95.0,50.0,6.714987440179243
-95.0,47.5,-92.5,50.0,6.981649469413128
-87.5,47.5,-85.0,50.0,2.96833966685233
-80.0,47.5,-77.5,50.0,3.363341534742858
-72.5,47.5,-70.0,50.0,8.075001524281902
-5.0,47.5,-2.5,50.0,85.298248505782
-2.5,47.5,0.0,50.0,118.09837801157494
0.0,47.5,2.5,50.0,110.966487266483
2.5,47.5,5.0,50.0,47.63665846525714
5.0,47.5,7.5,50.0,185.05517594342416
7.5,47.5,10.0,50.0,228.28636325842808
10.0,47.5,12.5,50.0,190.15464736006368
12.5,47.5,15.0,50.0,90.84016849381896
15.0,47.5,17.5,50.0,80.19006110301757
17.5,47.5,20.0,50.0,83.33005225702095
20.0,47.5,22.5,50.0,144.061731740573
22.5,47.5,25.0,50.0,10.216680708139165
25.0,47.5,27.5,50.0,45.398314547210816
27.5,47.5,30.0,50.0,37.0632363334837
30.0,47.5,32.5,50.0,18.238343918046326
32.5,47.5,35.0,50.0,9.680014427711285
35.0,47.5,37.5,50.0,18.95667358018568
37.5,47.5,40.0,50.0,49.846753833607636
40.0,47.5,42.5,50.0,5.025005431867271
42.5,47.5,45.0,50.0,27.64672514998938
60.0,47.5,62.5,50.0,2.6083255827496714
70.0,47.5,72.5,50.0,3.5083186266004986
72.5,47.5,75.0,50.0,4.701677637618445
82.5,47.5,85.0,50.0,6.096679505508973
102.5,47.5,105.0,50.0,4.576680020921913
105.0,47.5,107.5,50.0,3.134994739937042
122.5,47.5,125.0,50.0,19.921656253757988
125.0,47.5,127.5,50.0,28.188417387123422
127.5,47.5,130.0,50.0,3.241656597366614
132.5,47.5,135.0,50.0,3.5083186266004986
-115.0,50.0,-112.5,52.5,103.18051518647508
-110.0,50.0,-107.5,52.5,2.8683327107031573
-107.5,50.0,-105.0,52.5,2.8716601613433568
-105.0,50.0,-102.5,52.5,3.8683327107031573
-102.5,50.0,-100.0,52.5,4.335008652235388
-10.0,50.0,-7.5,52.5,2.0533383143747415
-5.0,50.0,-2.5,52.5,25.586691915482334
-2.5,50.0,0.0,52.5,142.42996010903857
0.0,50.0,2.5,52.5,97.49000811486553
2.5,50.0,5.0,52.5,277.67487030044583
5.0,50.0,7.5,52.5,376.82644750341206
7.5,50.0,10.0,52.5,82.68165814360543
10.0,50.0,12.5,52.5,93.14837410398957
12.5,50.0,15.0,52.5,180.5866728490546
15.0,50.0,17.5,52.5,92.75841296412511
17.5,50.0,20.0,52.5,79.19335901101795
20.0,50.0,22.5,52.5,105.95013255435674
22.5,50.0,25.0,52.5,34.58340448369404
25.0,50.0,27.5,52.5,27.17996487564551
27.5,50.0,30.0,52.5,27.833330155595377
30.0,50.0,32.5,52.5,22.32005942888827
32.5,50.0,35.0,52.5,17.354973356076584
35.0,50.0,37.5,52.5,17.924983704398187
37.5,50.0,40.0,52.5,8.655008995844014
40.0,50.0,42.5,52.5,12.843327278835886
42.5,50.0,45.0,52.5,9.071674073641702
45.0,50.0,47.5,52.5,18.093381597508596
47.5,50.0,50.0,52.5,8.836672377555487
50.0,50.0,52.5,52.5,93.30466517994739
52.5,50.0,55.0,52.5,4.025005431867271
55.0,50.0,57.5,52.5,3.3983293185307275
57.5,50.0,60.0,52.5,66.68360964810631
65.0,50.0,67.5,52.5,4.608325582749671
70.0,50.0,72.5,52.5,104.39438817667349
80.0,50.0,82.5,52.5,12.676686977071085
105.0,50.0,107.5,52.5,7.019964703841197
107.5,50.0,110.0,52.5,9.656623169098339
120.0,50.0,122.5,52.5,3.7433203226867136
127.5,50.0,130.0,52.5,4.620021212056145
-130.0,52.5,-127.5,55.0,2.4483401822652695
-117.5,52.5,-115.0,55.0,6.171681029790875
-115.0,52.5,-112.5,55.0,145.63578748049736
-112.5,52.5,-110.0,55.0,5.291667461101156
-102.5,52.5,-100.0,55.0,3.2383291467264144
-10.0,52.5,-7.5,55.0,40.4816990214789
-7.5,52.5,-5.0,55.0,65.93012353655581
-2.5,52.5,0.0,55.0,277.6288110547806
7.5,52.5,10.0,55.0,101.18022835029251
10.0,52.5,12.5,55.0,80.44144275876204
12.5,52.5,15.0,55.0,45.436644552958796
15.0,52.5,17.5,55.0,21.85835035878256
17.5,52.5,20.0,55.0,66.69162572420612
20.0,52.5,22.5,55.0,37.79837191444733
22.5,52.5,25.0,55.0,87.07979973008514
25.0,52.5,27.5,55.0,16.493379879465465
27.5,52.5,30.0,55.0,17.483313194733228
30.0,52.5,32.5,55.0,13.4983362746799
32.5,52.5,35.0,55.0,12.310003220368117
35.0,52.5,37.5,55.0,6.723355618845517
37.5,52.5,40.0,55.0,8.466690712852142
40.0,52.5,42.5,55.0,5.093352054868774
42.5,52.5,45.0,55.0,17.71006058760463
45.0,52.5,47.5,55.0,19.461635213506156
47.5,52.5,50.0,55.0,9.824991519568925
50.0,52.5,52.5,55.0,14.323327794248826
52.5,52.5,55.0,55.0,15.560042767720915
55.0,52.5,57.5,55.0,34.42843026859589
57.5,52.5,60.0,55.0,12.5049911759603
60.0,52.5,62.5,55.0,9.025020203187182
62.5,52.5,65.0,55.0,6.7433203226867136
65.0,52.5,67.5,55.0,6.1449770918576405
67.5,52.5,70.0,55.0,4.630003563976743
70.0,52.5,72.5,55.0,2.5016637253200997
72.5,52.5,75.0,55.0,7.991631821333726
75.0,52.5,77.5,55.0,3.0033274506401995
77.5,52.5,80.0,55.0,6.6266761133365435
80.0,52.5,82.5,55.0,23.956544933414307
82.5,52.5,85.0,55.0,23.748346279392877
85.0,52.5,87.5,55.0,4.8499969514361965
90.0,52.5,92.5,55.0,85.96114493095445
-120.0,55.0,-117.5,57.5,3.109989308069771
-112.5,55.0,-110.0,57.5,4.05999321565514
-5.0,55.0,-2.5,57.5,73.59831368818925
7.5,55.0,10.0,57.5,61.8316168782095
10.0,55.0,12.5,57.5,2.3916744172503286
12.5,55.0,15.0,57.5,24.1666403017648
15.0,55.0,17.5,57.5,3.6833418783514844
20.0,55.0,22.5,57.5,13.608325582749671
22.5,55.0,25.0,57.5,21.77336648258006
25.0,55.0,27.5,57.5,10.363341534742858
27.5,55.0,30.0,57.5,2.7616708532735856
35.0,55.0,37.5,57.5,11.341663553515787
37.5,55.0,40.0,57.5,46.5016637253201
40.0,55.0,42.5,57.5,31.58998982348271
42.5,55.0,45.0,57.5,177.24792985344072
45.0,55.0,47.5,57.5,10.351645905436385
47.5,55.0,50.0,57.5,10.881642513263955
50.0,55.0,52.5,57.5,25.74671733481864
52.5,55.0,55.0,57.5,15.671661020364922
55.0,55.0,57.5,57.5,5.755015951993187
57.5,55.0,60.0,57.5,5.886683241290029
60.0,55.0,62.5,57.5,8.636673236577053
62.5,55.0,65.0,57.5,30.646779940161196
65.0,55.0,67.5,57.5,10.238343918046326
82.5,55.0,85.0,57.5,5.009982351920598
85.0,55.0,87.5,57.5,21.815063957820144
87.5,55.0,90.0,57.5,4.488353922759302
90.0,55.0,92.5,57.5,2.479985744093028
92.5,55.0,95.0,57.5,15.08508298033405
95.0,55.0,97.5,57.5,8.563355447041204
100.0,55.0,102.5,57.5,15.529981836507659
-5.0,57.5,-2.5,60.0,2.479985744093028
5.0,57.5,7.5,60.0,3.1250123880164438
7.5,57.5,10.0,60.0,5.5833201508824
10.0,57.5,12.5,60.0,12.608340354069583
12.5,57.5,15.0,60.0,15.298307591061644
15.0,57.5,17.5,60.0,37.383390571395694
22.5,57.5,25.0,60.0,7.761670853273586
25.0,57.5,27.5,60.0,15.64664081717774
30.0,57.5,32.5,60.0,16.376636565983745
35.0,57.5,37.5,60.0,3.7683257545539846
47.5,57.5,50.0,60.0,2.0033274506401995
55.0,57.5,57.5,60.0,3.604998132109472
80.0,57.5,82.5,60.0,2.8499821801162852
97.5,57.5,100.0,60.0,2.479985744093028
10.0,60.0,12.5,62.5,2.0033274506401995
12.5,60.0,15.0,62.5,2.0033274506401995
15.0,60.0,17.5,62.5,6.241656597366614
20.0,60.0,22.5,62.5,9.528283330441695
22.5,60.0,25.0,62.5,35.55334784758861
25.0,60.0,27.5,62.5,6.663362403190376
27.5,60.0,30.0,62.5,18.2516241779673
37.5,60.0,40.0,62.5,2.316672892968427
45.0,60.0,47.5,62.5,2.7683257545539846
62.5,60.0,65.0,62.5,10.713373266924918
67.5,60.0,70.0,62.5,4.511646077240698
72.5,60.0,75.0,62.5,17.37843417618126
75.0,60.0,77.5,62.5,11.163312851124601
-70.0,62.5,-67.5,65.0,2.504991175960299
7.5,62.5,10.0,65.0,2.2383291467264144
10.0,62.5,12.5,65.0,10.483313194733228
22.5,62.5,25.0,65.0,5.865005260062958
52.5,62.5,55.0,65.0,19.99000287675949
75.0,65.0,77.5,67.5,2.0033274506401995
15.0,67.5,17.5,70.0,3.5083186266004986
160.0,67.5,162.5,70.0,2.504991175960299
